"date","A","B","C","E","F","H","I","J","L","M","N","O","P","Q","R","U","W","X","Z","ZA"
1952-12-15,91.1935483870968,223.645161290323,NA,89.2258064516129,8417.41935483871,NA,477.096774193548,964.41935483871,1863.12903225806,241.967741935484,NA,63.5161290322581,NA,1672.96774193548,1756.35483870968,1679.8064516129,NA,NA,987.967741935484,NA
1953-01-15,1058.87096774194,3499.32258064516,NA,578.354838709677,26740.3225806452,NA,1180,6248.1935483871,5540.32258064516,1307.8064516129,NA,721.935483870968,NA,11031.935483871,11137.4193548387,5852.25806451613,NA,NA,4032.58064516129,NA
1953-02-15,1590.17857142857,2823.53571428571,NA,546.285714285714,20173.2142857143,NA,486.142857142857,5490,2398.67857142857,794.035714285714,NA,429.964285714286,NA,5226.78571428571,6168.57142857143,3198.21428571429,NA,NA,2215.35714285714,NA
1953-03-15,769.096774193548,1172.87096774194,NA,298.838709677419,10927.0967741935,NA,283.322580645161,2297.09677419355,1041.41935483871,423.645161290323,NA,182.548387096774,NA,2317.74193548387,3011.61290322581,1553.83870967742,NA,NA,949.935483870968,NA
1953-04-15,679.666666666667,1584,NA,292.1,13181.3333333333,NA,407.566666666667,2981,868.433333333333,304.5,NA,311.033333333333,NA,3848,4413,1826.66666666667,NA,NA,990.766666666667,NA
1953-05-15,802.870967741935,1587.74193548387,NA,165.41935483871,19180.6451612903,NA,669.483870967742,3600,969.935483870968,277.258064516129,NA,426.451612903226,NA,6376.45161290323,5302.25806451613,2056.77419354839,NA,NA,2200,NA
1953-06-15,705.666666666667,1299.66666666667,NA,121.933333333333,20033.3333333333,NA,583.933333333333,4551.33333333333,532.8,211,NA,370.266666666667,NA,6020.33333333333,4702.66666666667,1528.33333333333,NA,NA,2080,NA
1953-07-15,288.129032258065,625.096774193548,NA,51.3870967741936,23922.5806451613,NA,597.516129032258,3923.54838709677,346.838709677419,135.806451612903,NA,177.612903225806,NA,5090,2954.83870967742,917.709677419355,NA,NA,2202.58064516129,NA
1953-08-15,183.58064516129,278.741935483871,NA,29.0322580645161,12426.4516129032,NA,280.161290322581,2026.12903225806,209.612903225806,105.903225806452,NA,54,NA,1608.38709677419,1125.74193548387,492.064516129032,NA,NA,1132.61290322581,NA
1953-09-15,173,186.066666666667,NA,27.7333333333333,8994.66666666667,NA,183.3,1483.2,303.866666666667,94.4,NA,34.1,NA,1120.8,871.366666666667,671.933333333333,NA,NA,773.2,NA
1953-10-15,353.741935483871,355.451612903226,NA,117.064516129032,14812.9032258065,NA,391.516129032258,1713.77419354839,771.677419354839,195.806451612903,NA,85.9354838709677,NA,2647.74193548387,2517.74193548387,2121.51612903226,NA,NA,1167.1935483871,NA
1953-11-15,673.766666666667,1260.76666666667,NA,408.5,19536.6666666667,NA,966.966666666667,2987,2255.33333333333,357.233333333333,NA,273.1,NA,4727.66666666667,5132.66666666667,2839.33333333333,NA,NA,2502.33333333333,NA
1953-12-15,1362.54838709677,4183.54838709677,NA,854,24896.7741935484,NA,662.096774193548,7464.51612903226,2751.61290322581,892.806451612903,NA,648.774193548387,NA,7437.09677419355,9176.45161290323,4722.58064516129,NA,NA,3034.83870967742,NA
1954-01-15,1197.22580645161,2342.90322580645,NA,615.225806451613,17729.0322580645,NA,448.41935483871,4362.58064516129,2255.8064516129,1015.09677419355,NA,246.870967741935,NA,3535.48387096774,5017.09677419355,2591.61290322581,NA,NA,2106.51612903226,NA
1954-02-15,962.071428571429,2300,NA,489.607142857143,21228.5714285714,NA,868.178571428571,4396.78571428571,3759.64285714286,1246.42857142857,NA,310.142857142857,NA,4594.64285714286,6043.57142857143,3787.14285714286,NA,NA,3210.71428571429,NA
1954-03-15,879.322580645161,1451.29032258065,NA,233.774193548387,15290.3225806452,NA,381.709677419355,3068.06451612903,1339.54838709677,583.451612903226,NA,178.161290322581,NA,2552.58064516129,3180.96774193548,1592.8064516129,NA,NA,1517.41935483871,NA
1954-04-15,747.433333333333,2002,NA,220.633333333333,16636.6666666667,NA,362.266666666667,3458,1237.2,603.966666666667,NA,317.366666666667,NA,3844.33333333333,3962.33333333333,2316.53333333333,NA,NA,1292.06666666667,NA
1954-05-15,659.387096774194,1986.77419354839,NA,133.258064516129,25151.6129032258,NA,545.870967741935,3957.41935483871,674.516129032258,261.645161290323,NA,531.903225806452,NA,7310.32258064516,4855.8064516129,2375.16129032258,NA,NA,2219.35483870968,NA
1954-06-15,1013.83333333333,1961.66666666667,NA,124.033333333333,27770,NA,543.766666666667,4934,542.966666666667,245.766666666667,NA,597.233333333333,NA,8427.66666666667,6254.33333333333,2514.33333333333,NA,NA,2418,NA
1954-07-15,639.709677419355,916.967741935484,NA,91.3870967741936,34841.935483871,NA,585.225806451613,4513.22580645161,469.903225806452,162,NA,327.032258064516,NA,7841.29032258064,4221.29032258064,1611.22580645161,NA,NA,2700.96774193548,NA
1954-08-15,581.806451612903,379.161290322581,NA,83.5161290322581,20293.5483870968,NA,302.967741935484,2573.54838709677,261.193548387097,117.741935483871,NA,101.129032258065,NA,3303.87096774194,2030,925.903225806452,NA,NA,1543.87096774194,NA
1954-09-15,401.866666666667,356.2,NA,69.2,13946.6666666667,NA,188.2,1994.66666666667,266.166666666667,114.766666666667,NA,87.1666666666667,NA,2220.33333333333,2150.33333333333,1018.6,NA,NA,980.433333333333,NA
1954-10-15,332.161290322581,399.903225806452,NA,92.9032258064516,12838.3870967742,NA,400.064516129032,1837.03225806452,883.258064516129,156.258064516129,NA,112.935483870968,NA,2590.96774193548,1842.58064516129,1109.06451612903,NA,NA,1306.70967741935,NA
1954-11-15,335.966666666667,1085.33333333333,NA,410,27201.3333333333,NA,1254.03333333333,2905.66666666667,3710.06666666667,NA,NA,293.033333333333,NA,5938.33333333333,4716.33333333333,3474,NA,NA,3560.03333333333,NA
1954-12-15,509.677419354839,1117.51612903226,NA,328.225806451613,15812.9032258065,NA,624.741935483871,2730,1754.22580645161,NA,NA,172.322580645161,NA,3207.41935483871,3518.06451612903,2198.06451612903,NA,NA,2061.61290322581,NA
1955-01-15,565.225806451613,1563.45161290323,NA,401.41935483871,13545.1612903226,NA,266,3354.51612903226,1190.22580645161,NA,NA,197.548387096774,NA,2203.87096774194,3171.93548387097,1703.54838709677,NA,NA,1123.64516129032,NA
1955-02-15,981,2271.89285714286,NA,466.928571428571,13557.8571428571,NA,330.142857142857,3948.21428571429,1511.39285714286,NA,NA,316.178571428571,NA,3465,4683.57142857143,2440,NA,NA,1259.42857142857,NA
1955-03-15,658,1019.90322580645,NA,332.838709677419,9191.61290322581,NA,162.225806451613,2145.93548387097,815.483870967742,NA,NA,99.0967741935484,NA,1469.35483870968,2211.61290322581,1208.1935483871,NA,NA,654.354838709677,NA
1955-04-15,939.766666666667,1889.33333333333,NA,345.166666666667,13989,NA,322.833333333333,3740.33333333333,1520.1,NA,NA,214.4,NA,3098.66666666667,4208,2491,NA,NA,1218.43333333333,NA
1955-05-15,917.032258064516,2307.74193548387,NA,239.645161290323,17246.7741935484,NA,411.806451612903,3699.67741935484,812.451612903226,NA,NA,449.677419354839,NA,5590,5676.45161290323,2480,NA,NA,1452.41935483871,NA
1955-06-15,915.766666666667,2759,NA,181.466666666667,31006.6666666667,NA,736.566666666667,6830,618.366666666667,NA,NA,767.666666666667,NA,10588,7871.33333333333,3158.66666666667,NA,NA,3126,NA
1955-07-15,785.096774193548,1274.38709677419,NA,118.548387096774,28419.3548387097,NA,511.806451612903,4850.32258064516,435.516129032258,NA,NA,471.935483870968,NA,7304.1935483871,5629.03225806452,1952.90322580645,NA,NA,2110.32258064516,NA
1955-08-15,404.806451612903,500.290322580645,NA,64.9354838709677,15005.4838709677,NA,234,2493.22580645161,305.290322580645,NA,NA,142.677419354839,NA,2741.29032258065,2225.8064516129,874.258064516129,NA,NA,1142.48387096774,NA
1955-09-15,270.066666666667,272.133333333333,NA,37.0666666666667,9201,NA,142.6,1620.7,244.266666666667,NA,NA,58.6,NA,1149.7,1124.6,418.166666666667,NA,NA,696,NA
1955-10-15,711.322580645161,1447.03225806452,NA,155.354838709677,20425.1612903226,NA,329.483870967742,3663.1935483871,1331.83870967742,NA,NA,366.258064516129,NA,5516.16129032258,5444.1935483871,2876.41935483871,NA,NA,1253.51612903226,NA
1955-11-15,1103.26666666667,2844.66666666667,NA,495.666666666667,29620,NA,713.866666666667,6924.66666666667,3788.06666666667,NA,NA,486.066666666667,NA,7903,7885.33333333333,3750,NA,NA,3239.66666666667,NA
1955-12-15,1768.93548387097,3491.29032258065,NA,558.225806451613,18580.6451612903,NA,499.58064516129,7645.8064516129,2340.96774193548,NA,NA,499.354838709677,NA,5362.25806451613,7906.45161290323,3310.32258064516,NA,NA,1939.67741935484,NA
1956-01-15,1336.38709677419,2074.51612903226,NA,462.290322580645,15116.1290322581,NA,450.548387096774,4708.38709677419,2419.03225806452,NA,NA,162.870967741935,NA,2474.83870967742,4543.54838709677,2502.09677419355,NA,NA,1541.22580645161,NA
1956-02-15,778.965517241379,1032.06896551724,NA,261.689655172414,10496.2068965517,NA,147.586206896552,2588.27586206897,780.413793103448,NA,NA,88.8965517241379,NA,1347.58620689655,2279.31034482759,909.793103448276,NA,NA,745.689655172414,NA
1956-03-15,876.064516129032,1655.09677419355,NA,424.161290322581,11460.3225806452,NA,297.032258064516,3672.58064516129,1957.93548387097,NA,NA,161.58064516129,NA,2377.74193548387,3817.09677419355,1683.61290322581,NA,NA,1004.8064516129,NA
1956-04-15,907.333333333333,2905,NA,292.366666666667,17590,NA,625.866666666667,4634.33333333333,1762.33333333333,NA,NA,470.1,NA,6177,5704.33333333333,2516,NA,NA,1731.33333333333,NA
1956-05-15,1007.70967741935,3041.93548387097,NA,122.612903225806,28416.1290322581,NA,1043.22580645161,5905.16129032258,1308.70967741935,NA,NA,834.096774193548,NA,10720,7102.90322580645,2731.29032258065,NA,NA,3332.58064516129,NA
1956-06-15,1042.53333333333,1748,NA,114.533333333333,34463.3333333333,NA,1087.86666666667,6369.33333333333,1213.06666666667,NA,NA,639.3,NA,9534.33333333333,6273.33333333333,2488.33333333333,NA,NA,3753.66666666667,NA
1956-07-15,372.935483870968,679.548387096774,NA,54.8064516129032,26948.3870967742,NA,766.354838709677,4592.90322580645,556.935483870968,NA,NA,295.290322580645,NA,6326.12903225806,3697.74193548387,1184.93548387097,NA,NA,2802.25806451613,NA
1956-08-15,166.838709677419,250.677419354839,NA,30.6451612903226,12222.9032258065,NA,294.41935483871,2244.1935483871,224.354838709677,NA,NA,66.2903225806452,NA,1620.32258064516,1138.09677419355,453.967741935484,NA,NA,1288.38709677419,NA
1956-09-15,432.333333333333,186.366666666667,NA,45.3,10885.6666666667,NA,182.1,1498.2,326.6,NA,NA,44.6333333333333,NA,1586.4,1435.93333333333,804.866666666667,NA,NA,863.933333333333,NA
1956-10-15,516.774193548387,824.516129032258,NA,497.322580645161,21100.9677419355,NA,455.354838709677,2522.93548387097,1956.38709677419,NA,NA,238.096774193548,NA,5019.67741935484,4722.25806451613,2999.16129032258,NA,NA,1833.70967741935,NA
1956-11-15,700.8,1301.53333333333,NA,325.733333333333,15113.3333333333,NA,348.4,3287.66666666667,1364.16666666667,NA,NA,286.533333333333,NA,4320.33333333333,4558,2022.66666666667,NA,NA,1574.46666666667,NA
1956-12-15,1595.35483870968,3586.38709677419,NA,804.645161290323,23774.1935483871,NA,539.806451612903,6667.09677419355,2433.45161290323,NA,NA,744.967741935484,NA,9153.54838709677,8387.74193548387,4685.8064516129,NA,NA,2592.16129032258,NA
1957-01-15,785.096774193548,872.161290322581,NA,292.677419354839,12229.3548387097,NA,169.58064516129,2120.96774193548,729.064516129032,NA,NA,119.064516129032,NA,1651.61290322581,2116.45161290323,1041.25806451613,NA,NA,938.774193548387,NA
1957-02-15,739.964285714286,1127.10714285714,NA,401.142857142857,13268.5714285714,NA,541.321428571429,2959.57142857143,2167.14285714286,NA,NA,122.714285714286,NA,2792.85714285714,3674.28571428571,2344.21428571429,NA,NA,1984.21428571429,NA
1957-03-15,1150.70967741935,1970.96774193548,NA,474.258064516129,15006.4516129032,NA,489.774193548387,4435.8064516129,1948.06451612903,NA,NA,218.193548387097,NA,2965.48387096774,4286.77419354839,2378.70967741935,NA,NA,1660.67741935484,NA
1957-04-15,991.733333333333,2238.66666666667,NA,263.866666666667,14793.3333333333,NA,459.066666666667,3820,1201.33333333333,NA,NA,448.733333333333,NA,4761.33333333333,4929.33333333333,2382.66666666667,NA,NA,1334,NA
1957-05-15,831.709677419355,1695.54838709677,NA,119.741935483871,26658.064516129,NA,742.322580645161,4854.51612903226,641.838709677419,NA,NA,556.258064516129,NA,8817.74193548387,5700.96774193548,2211.93548387097,NA,NA,2329.03225806452,NA
1957-06-15,467.266666666667,655.333333333333,NA,65.7333333333333,23240,NA,451.833333333333,3868,367.433333333333,192.833333333333,NA,222.266666666667,NA,5736.66666666667,3451.66666666667,1235.7,NA,NA,1751.33333333333,NA
1957-07-15,200.258064516129,345.548387096774,NA,43.0645161290323,14235.4838709677,NA,290.193548387097,2340.32258064516,314.451612903226,130.064516129032,NA,74.6774193548387,NA,2126.77419354839,1534.48387096774,638.838709677419,NA,NA,1077.06451612903,NA
1957-08-15,123.193548387097,220.354838709677,NA,30.2258064516129,8486.12903225806,NA,163.387096774194,1687.22580645161,282.645161290323,114.58064516129,NA,43.9032258064516,NA,1006,910.354838709677,452,NA,NA,654.451612903226,NA
1957-09-15,66.9333333333333,147.733333333333,NA,24.6,7962.33333333333,NA,109.2,1456.86666666667,195.566666666667,96.1333333333333,NA,29.2333333333333,NA,635.033333333333,575.966666666667,275.1,NA,NA,508.133333333333,NA
1957-10-15,151.741935483871,216.612903225806,NA,39.5161290322581,8086.12903225806,NA,265.935483870968,1401.16129032258,482.161290322581,129.032258064516,NA,40.4516129032258,NA,1075.61290322581,1026.48387096774,591.064516129032,NA,NA,526.064516129032,NA
1957-11-15,228.866666666667,653.8,NA,92,10168.3333333333,NA,283.766666666667,2068.36666666667,772.866666666667,225.633333333333,NA,138.7,NA,2156.6,2624.93333333333,1349.53333333333,NA,NA,768.9,NA
1957-12-15,715.741935483871,1692.32258064516,NA,266.193548387097,12765.1612903226,NA,481.774193548387,3699.03225806452,2060.83870967742,658.451612903226,NA,336.354838709677,NA,4229.03225806452,4547.41935483871,2538.38709677419,NA,NA,1427.74193548387,NA
1958-01-15,991.838709677419,2097.54838709677,NA,404,17419.3548387097,NA,710.709677419355,4335.48387096774,2979.67741935484,732,NA,303,NA,3882.90322580645,5208.06451612903,3188.70967741935,NA,NA,2559.67741935484,NA
1958-02-15,1109.89285714286,2352.5,NA,445.25,16535.7142857143,NA,1014.89285714286,4353.92857142857,3372.85714285714,779.964285714286,NA,377.678571428571,NA,3894.64285714286,4973.57142857143,3045.71428571429,NA,NA,2549.28571428571,NA
1958-03-15,584,1102.96774193548,NA,205.193548387097,11572.9032258065,NA,357.225806451613,2782.25806451613,1038.58064516129,407.58064516129,NA,159.096774193548,NA,2037.41935483871,2446.12903225806,1348.16129032258,NA,NA,1264.32258064516,NA
1958-04-15,641.666666666667,1841.03333333333,NA,198.866666666667,11599,NA,395.566666666667,3567.33333333333,1424.23333333333,497.433333333333,NA,390.433333333333,NA,3906.66666666667,4021.66666666667,1864.63333333333,NA,NA,1124.7,NA
1958-05-15,609.161290322581,1303.09677419355,NA,84.2903225806452,22409.6774193548,NA,720.096774193548,4260,683.064516129032,216.709677419355,NA,419.806451612903,NA,7987.74193548387,4152.25806451613,1355.83870967742,NA,NA,2412.70967741935,NA
1958-06-15,167.533333333333,466.266666666667,NA,41.1666666666667,21080,NA,607.6,3933.66666666667,322,155,NA,132.633333333333,NA,4237,2246,736.833333333333,NA,NA,2159.66666666667,NA
1958-07-15,44.9354838709677,217.483870967742,NA,23.0322580645161,12080.6451612903,NA,240.322580645161,2620.32258064516,225.41935483871,109.290322580645,NA,56.4193548387097,NA,1291.45161290323,895.161290322581,373.612903225806,NA,NA,1060.22580645161,NA
1958-08-15,41.1290322580645,139.451612903226,NA,19.1,7677.41935483871,NA,102.451612903226,1960,186.064516129032,86.5806451612903,NA,32.9354838709677,NA,654.41935483871,516.58064516129,231.225806451613,NA,NA,573.096774193548,NA
1958-09-15,52.8666666666667,193.966666666667,NA,21.7,8838,NA,81.7333333333333,1595.33333333333,173.666666666667,84.2,NA,51.7,937.633333333333,1226.33333333333,1169.96666666667,488.366666666667,NA,NA,506.366666666667,NA
1958-10-15,104.612903225806,790.677419354839,NA,206.258064516129,16039.3548387097,NA,241.774193548387,2068.48387096774,507.774193548387,130.129032258065,NA,234.354838709677,2355.1935483871,3204.38709677419,3067.06451612903,1933.70967741935,NA,NA,900.709677419355,NA
1958-11-15,1386.26666666667,3470.36666666667,NA,593.866666666667,23453.3333333333,NA,530.766666666667,7153.16666666667,1897.9,709.3,NA,759.2,6125.66666666667,8914.66666666667,8931,4480.13333333333,NA,NA,2209.16666666667,NA
1958-12-15,1379.90322580645,3016.77419354839,NA,388.516129032258,27719.3548387097,NA,689.870967741935,6422.90322580645,2355.51612903226,630.322580645161,NA,619.58064516129,5288.38709677419,7778.70967741936,7640.96774193548,4056.77419354839,NA,NA,2938.70967741935,NA
1959-01-15,1740,3391.61290322581,NA,603.451612903226,24416.1290322581,NA,919.193548387097,6706.12903225806,3176.45161290323,989.645161290323,NA,531.903225806452,5286.45161290323,6557.41935483871,8423.54838709677,4312.25806451613,NA,NA,2638.38709677419,NA
1959-02-15,952.285714285714,1577.14285714286,NA,375.607142857143,13678.5714285714,NA,262.178571428571,3042.5,1125.82142857143,578.857142857143,NA,189.428571428571,1969.28571428571,2255.35714285714,3322.85714285714,1769.28571428571,NA,NA,1093.32142857143,NA
1959-03-15,803.935483870968,1650,NA,372.838709677419,14174.1935483871,NA,265.290322580645,2779.03225806452,1181.45161290323,517.193548387097,NA,268.032258064516,2623.22580645161,3202.58064516129,4211.29032258064,2440.32258064516,NA,NA,1060.1935483871,NA
1959-04-15,873.933333333333,2133,NA,476.866666666667,21730,NA,515.866666666667,3772.33333333333,1976.26666666667,488.533333333333,NA,485.866666666667,4678,7553.33333333333,6793,4040,NA,NA,1942.66666666667,NA
1959-05-15,931.290322580645,1864.51612903226,NA,261.838709677419,24764.5161290323,NA,608.903225806452,4017.09677419355,1161.77419354839,345.903225806452,NA,449.774193548387,4162.58064516129,7079.03225806452,5985.16129032258,2558.06451612903,NA,NA,2323.87096774194,NA
1959-06-15,647.966666666667,1176.2,NA,121.366666666667,27963.3333333333,NA,624.866666666667,5265.66666666667,615.566666666667,206.833333333333,NA,380.366666666667,4156.33333333333,8835,5271.66666666667,2059.26666666667,NA,NA,2371.66666666667,NA
