"","dateTime","COND","COND_code","FC","FC_code","FLOW","FLOW_code","NH3_N","NH3_N_code","NO2_NO3","NO2_NO3_code","OP_DIS","OP_DIS_code","OXYGEN","OXYGEN_code","PH","PH_code","PRESS","PRESS_code","SUSSOL","SUSSOL_code","TEMP","TEMP_code","TP_P","TP_P_code","TP_PInLine","TP_PInLine_code","TP_P_ICP","TP_P_ICP_code","TPN","TPN_code","TURB","TURB_code","Turb.JTU","Turb.JTU_code","siteCode","DoE_StationCode"
"127","1978-11-15 12:30:00","77","","42","",NA,NA,0.04,"","0.33","","0.01","U*",12.5,NA,7.5,"",NA,"",5,"",6.7,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"128","1978-12-20 11:45:00","61","","15","",NA,NA,0.01,"","0.43","","0.01","",12.8,NA,7.4,"","776","",4,"",4.9,"","0.02","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"129","1979-01-11 11:00:00","74","","38","",NA,NA,0.01,"","0.46","","0.01","U*",12.5,NA,7.4,"","758","",8,"",5.4,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"130","1979-02-08 11:20:00","60","","610","J",NA,NA,0.03,"","0.81","","0.01","U*",12.5,NA,7.2,"",NA,"",28,"",5.7,"","0.02","",NA,"",NA,NA,NA,"","10","",NA,"","A","08C070"
"131","1979-03-07 10:50:00","53","","20","J",NA,NA,0.01,"","0.47","","0.01","U*",12.5,NA,7,"","779","",76,"",6.9,"","0.04","",NA,"",NA,NA,NA,"","14","",NA,"","A","08C070"
"132","1979-04-11 11:20:00","70","","26","J",NA,NA,0.43,"","0.34","","0.01","U*",12,NA,7.6,"","764","",2,"",8,"","0.01","",NA,"",NA,NA,NA,"","8","",NA,"","A","08C070"
"133","1979-05-16 11:30:00","66","","55","",NA,NA,0.01,"","0.21","","0.01","U*",11.2,NA,7.4,"","770","",8,"",11.4,"","0.01","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"134","1979-06-27 11:05:00","76","","20","",NA,NA,0.04,"","0.16","","0.01","",10.9,NA,7.8,"","773","",1,"U",14.1,"","0.01","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"135","1979-07-18 12:10:00","95","","100","",NA,NA,0.03,"","0.22","","0.01","",10.1,NA,7.9,"","770","",2,"",19.8,"","0.01","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"136","1979-08-29 11:45:00","95","","95","",NA,NA,0.01,"U*","0.15","","0.01","U*",11,NA,8.1,"",NA,"",5,"",14.8,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"137","1979-09-26 10:40:00","90","","91","J",NA,NA,0.04,"","0.19","","0.01","U*",11.7,NA,7.9,"",NA,"",11,"",14.2,"","0.01","U*",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"138","1979-10-24 12:00:00","90","","750","J",NA,NA,0.04,"","0.4","","0.01","",11,NA,7.5,"","747","",14,"",10.9,"",NA,"",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"139","1979-11-07 12:10:00","85","","40","",NA,NA,0.04,"","0.39","","0.01","U*",12,NA,7.7,"","765","",4,"",8.9,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"140","1979-12-12 11:50:00","88","","72","J",NA,NA,0.07,"","0.86","","0.03","",12.2,NA,7.5,"","771","",7,"",6.5,"","0.03","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"141","1980-01-30 11:30:00","70","","37","",NA,NA,0.01,"","0.53","","0.02","",13.1,NA,7.3,"","777","",12,"",1.3,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"142","1980-02-14 12:05:00","61","","8","J",NA,NA,0.04,"","0.45","","0.01","",13.2,NA,7.3,"","757","",19,"",3.5,"","0.01","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"143","1980-03-12 14:20:00","69","","8","",NA,NA,0.01,"","0.45","","0.01","",12.5,NA,7.4,"","765","",3,"",6,"","0.01","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"144","1980-04-09 14:00:00","78","","42","",NA,NA,0.01,"U*","0.3","","0.01","U*",12,NA,7.5,"","769","",10,"",10,"","0.03","",NA,"",NA,NA,NA,"","","",NA,"","A","08C070"
"145","1980-05-07 12:45:00","62","","3","J",NA,NA,0.06,"","0.17","","0.02","",11.6,NA,8.1,"","775","",4,"",12.4,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"146","1980-06-11 15:00:00","77","","30","",NA,NA,0.03,"","0.13","","0.01","",12.4,NA,8.1,"","771","",5,"",13.7,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"147","1980-07-30 10:35:00","94","","25","",NA,NA,0.01,"","0.16","","0.01","U",10.2,NA,7.7,"","773","",4,"",15.2,"","0.03","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"148","1980-08-13 10:55:00","94","","65","J",NA,NA,0.01,"","0.21","","0.01","U",10.4,NA,8.1,"","771","",2,"",15.2,"","0.03","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"149","1980-09-10 11:10:00","84","","78","J",NA,NA,0.01,"U","0.21","","0.01","U",11.9,NA,7.7,"","771","",1,"U",13.3,"","0.07","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"150","1980-10-08 12:05:00","77","","340","J",NA,NA,0.05,"",NA,"","0.01","U",11,NA,7.7,"","777","",10,"",12.2,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"151","1980-11-05 10:50:00","77","","96","",NA,NA,0.1,"",NA,"","0.01","",11.1,NA,7,"","769","",5,"",10.5,"","0.03","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"152","1980-12-03 11:50:00","57","","60","",NA,NA,0.06,"",NA,"","0.01","U",12.5,NA,7,"","747","",30,"",6.7,"","0.04","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"153","1981-01-07 11:05:00","53","","31","",NA,NA,0.01,"",NA,"","0.01","U",12.1,NA,7.2,"","769","",2,"",6.4,"","0.02","",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"154","1981-02-19 10:05:00","52","","180","",NA,NA,0.01,"",NA,"","0.01","U",11.8,NA,7.5,"","761","",32,"",7.9,"","0.05","",NA,"",NA,NA,NA,"","22","",NA,"","A","08C070"
"155","1981-03-04 11:10:00","52","","23","",NA,NA,0.01,"U",NA,"","0.01","U",12.3,NA,7.4,"","763","",4,"",7,"","0.01","",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"156","1981-04-22 10:40:00","57","","79","J",NA,NA,0.01,"",NA,"","0.01","U",11.7,NA,7.4,"","768","",7,"",9.2,"","0.01","U",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"157","1981-05-13 11:00:00","63","","17","J",NA,NA,0.09,"",NA,"","0.01","U",11.7,NA,7.5,"","766","",1,"",11.4,"","0.01","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"158","1981-06-10 11:40:00","52","","320","J",NA,NA,0.03,"",NA,"","0.01","U",11.2,NA,7.5,"","766","",33,"",14.4,"","0.05","",NA,"",NA,NA,NA,"","18","",NA,"","A","08C070"
"159","1981-07-15 10:00:00","75","","80","",NA,NA,0.11,"",NA,"","0.01","U",12.1,NA,7.3,"","770","",2,"",12.8,"","0.01","",NA,"",NA,NA,NA,"","6","",NA,"","A","08C070"
"160","1981-08-12 10:00:00","96","","360","J",NA,NA,0.09,"",NA,"","0.01","U",6.3,NA,8,"","765","",16,"",17.9,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"161","1981-09-23 12:15:00","85","","44","",NA,NA,0.13,"",NA,"","0.01","",11.8,NA,7.5,"","770","",1,"",11.8,"","0.03","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"162","1981-10-21 11:40:00","72","","87","J",NA,NA,0.19,"",NA,"","0.01","U",11.8,NA,7.3,"","777","",4,"",8.3,"","0.03","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"163","1981-11-24 10:40:00","65","",NA,"",NA,NA,0.06,"",NA,"","0.01","",12,NA,7.4,"","766","",8,"",6.6,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"164","1981-12-23 11:40:00","67","","25","",NA,NA,0.02,"",NA,"","0.01","U",12.5,NA,7.3,"","772","",4,"",5.2,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"165","1982-01-20 12:00:00","62","","20","",NA,NA,0.04,"",NA,"","0.01","U",12.3,NA,7.2,"","756","",6,"",5,"","0.03","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"166","1982-02-18 12:00:00","40","","84","",NA,NA,0.03,"",NA,"","0.01","",12.7,NA,7,"","763","",160,"",5.2,"","0.07","",NA,"",NA,NA,NA,"","73","",NA,"","A","08C070"
"167","1982-03-24 11:25:00","55","","3","J",NA,NA,0.01,"U",NA,"","0.01","U",12.4,NA,7.4,"","765","",6,"",6.8,"","0.02","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"168","1982-04-28 11:45:00","75","","21","",NA,NA,0.01,"U",NA,"","0.01","U",13.2,NA,7.9,"","767","",3,"",10.6,"","0.01","",NA,"",NA,NA,NA,"","8","",NA,"","A","08C070"
"169","1982-05-26 12:15:00","50","","29","",NA,NA,0.02,"",NA,"","0.01","U",11.9,NA,7.5,"","764","",6,"",10.2,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"170","1982-06-23 11:55:00","53","","19","J",NA,NA,0.02,"",NA,"","0.01","U",10.5,NA,7.8,"","769","",2,"",15.8,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"171","1982-07-28 12:40:00","99","","110","J",NA,NA,0.02,"",NA,"","0.01","U",11.3,NA,8,"","772","",1,"U",16.6,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"172","1982-08-25 17:40:00","91","","107","J",NA,NA,0.04,"",NA,"","0.01","U",9.6,NA,7.9,"","760","",12,"",20,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"173","1982-09-29 12:10:00","83","","710","J",NA,NA,0.08,"",NA,"","0.01","",12.8,NA,8,"","769","",34,"",11.7,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"174","1982-10-27 14:10:00","69","","40","J",NA,NA,0.06,"",NA,"","0.01","",12.1,NA,7.5,"","771","",4,"",12.8,"","0.03","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"175","1982-11-17 13:45:00","71","","390","",NA,NA,0.07,"",NA,"","0.04","",10.4,NA,7.3,"","746","",56,"",8.9,"","0.08","",NA,"",NA,NA,NA,"","26","",NA,"","A","08C070"
"176","1982-12-15 12:10:00","61","","20","J",NA,NA,0.05,"",NA,"","0.01","",12.1,NA,7.3,"","756","",1,"U",6.2,"","0.04","",NA,"",NA,NA,NA,"","6","",NA,"","A","08C070"
"177","1983-01-19 14:00:00","58","","27","",NA,NA,0.07,"",NA,"","0.01","",11.9,NA,7.4,"","762","",6,"",7.8,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"178","1983-02-23 13:20:00","61","","35","",NA,NA,0.01,"",NA,"","0.02","",12,NA,7.3,"","753","",8,"",9.5,"","0.03","",NA,"",NA,NA,NA,"","10","",NA,"","A","08C070"
"179","1983-03-30 12:55:00","70","","34","",NA,NA,0.03,"",NA,"","0.01","",12.1,NA,7.4,"","764","",2,"",10.1,"","0.04","",NA,"",NA,NA,NA,"","7","",NA,"","A","08C070"
"180","1983-04-27 13:30:00","81","","1","U",NA,NA,0.02,"",NA,"","0.01","",12.5,NA,8,"","764","",4,"",13.8,"","0.01","U",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"181","1983-05-25 14:30:00","78","","27","",NA,NA,0.02,"",NA,"","0.01","U",11.9,NA,8.1,"","767","",9,"",16.8,"","0.02","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"182","1983-06-22 11:55:00","81","","19","J",NA,NA,0.01,"",NA,"","0.01","U",12.4,NA,7.9,"","766","",8,"",14.8,"","0.03","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"183","1983-07-27 13:40:00","84","","440","J",NA,NA,0.01,"U",NA,"","0.01","",11.2,NA,7.8,"","768","",10,"",14.8,"","0.02","",NA,"",NA,NA,NA,"","7","",NA,"","A","08C070"
"184","1983-08-17 12:50:00","81","","23","J",NA,NA,0.02,"",NA,"","0.01","U",11.1,NA,7.9,"","766","",5,"",16.6,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"185","1983-09-21 13:40:00","78","","41","",NA,NA,0.01,"",NA,"","0.01","U",12.1,NA,7.3,"","767","",10,"",13.2,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"186","1983-10-19 13:40:00","71","","460","J",NA,NA,0.04,"",NA,"","0.01","U",12.1,NA,7.6,"","767","",14,"",10.5,"","0.03","",NA,"",NA,NA,NA,"","8","",NA,"","A","08C070"
"187","1983-11-16 12:45:00","58","","57","",NA,NA,0.04,"",NA,"","0.01","U",11.2,NA,7.6,"","757","",26,"",9.5,"","0.03","",NA,"",NA,NA,NA,"","12","",NA,"","A","08C070"
"188","1983-12-14 13:35:00","67","","31","",NA,NA,0.04,"",NA,"","0.01","U",11.9,NA,7.2,"","768","",27,"",8.5,"","0.04","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"189","1984-01-25 13:30:00","42","","66","",NA,NA,0.02,"",NA,"","0.01","",12.7,NA,7.1,"","771","",500,"",6.1,"","0.01","",NA,"",NA,NA,NA,"","270","",NA,"","A","08C070"
"190","1984-02-15 13:30:00","55","","5","J",NA,NA,0.02,"",NA,"","0.01","U",12.9,NA,6.9,"","772","",5,"",6,"","0.04","",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"191","1984-03-14 12:55:00","64","","19","J",NA,NA,0.01,"",NA,"","0.01","U",12.4,NA,7.5,"","757","",5,"",7.8,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"192","1984-04-18 12:40:00","56","","40","",NA,NA,0.04,"",NA,"","0.01","",12,NA,7.6,"","759","",4,"",9.2,"","0.04","",NA,"",NA,NA,NA,"","6","",NA,"","A","08C070"
"193","1984-05-16 13:25:00","48","","6","J",NA,NA,0.01,"",NA,"","0.01","",12.9,NA,7.9,"","766","",4,"",9.8,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"194","1984-06-20 13:15:00","74","","60","G",NA,NA,0.02,"",NA,"","0.02","",11.3,NA,7.4,"","767","",14,"",12.1,"","0.03","",NA,"",NA,NA,NA,"","11","",NA,"","A","08C070"
"195","1984-07-25 12:55:00","102","","33","",NA,NA,0.01,"",NA,"","0.01","U",11.7,NA,8.2,"","770","",5,"",18.6,"","0.04","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"196","1984-08-15 12:10:00","112","","40","",NA,NA,0.02,"",NA,"","0.06","",12.4,NA,8.6,"","769","",2,"",16.4,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"197","1984-09-27 11:25:00","87","","56","",NA,NA,0.04,"",NA,"","0.01","U",13.1,NA,7.7,"","777","",3,"",11,"","0.05","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"198","1984-10-24 11:50:00","79","","53","",NA,NA,0.07,"",NA,"","0.01","",12,NA,7.4,"","775","",5,"",9.1,"","0.04","",NA,"",NA,NA,NA,"","6","",NA,"","A","08C070"
"199","1984-11-28 12:20:00","68","","56","",NA,NA,0.08,"",NA,"","0.02","",11.7,NA,7.6,"","754","",9,"",6.7,"","0.03","",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"200","1984-12-19 12:25:00","63","","80","",NA,NA,0.04,"",NA,"","0.01","U",13.8,NA,7.3,"","771","",8,"",2.8,"","0.03","",NA,"",NA,NA,NA,"","6","",NA,"","A","08C070"
"201","1985-01-16 13:00:00","87","","12","J",NA,NA,0.04,"",NA,"","0.01","",13.6,NA,7.2,"","777","",5,"",5.4,"","0.03","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"202","1985-02-20 14:00:00","79","","10","J",NA,NA,0.01,"U",NA,"","0.02","",13.2,NA,7.9,"","772","",7,"",6.7,"","0.03","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"203","1985-03-20 12:25:00","82","","1","U",NA,NA,0.04,"",NA,"","0.01","U",12.8,NA,8.2,"","770","",4,"",8.6,"","0.04","",NA,"",NA,NA,NA,"","9","",NA,"","A","08C070"
"204","1985-04-17 12:20:00","50","","14","J",NA,NA,0.01,"U",NA,"","0.01","U",11.7,NA,7.7,"","767","",10,"",8.9,"","0.02","",NA,"",NA,NA,NA,"","8","",NA,"","A","08C070"
"205","1985-05-22 12:15:00","64","","26","",NA,NA,0.01,"U",NA,"","0.01","U",11.4,NA,7.8,"","769","",4,"",11.4,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"206","1985-06-12 12:50:00","58","","29","",NA,NA,NA,"",NA,"",NA,"",10.7,NA,7.7,"","771","",7,"",11.9,"",NA,"",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"207","1985-07-24 12:50:00","97","","36","",NA,NA,0.02,"",NA,"","0.02","",10.8,NA,7.8,"","769","",NA,"",19.6,"","0.04","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"208","1985-08-21 13:35:00","90","","42","",NA,NA,0.02,"",NA,"","0.01","",11.7,NA,8.5,"","773","",NA,"",13.5,"","0.02","",NA,"",NA,NA,NA,"","","",NA,"","A","08C070"
"209","1985-09-11 12:25:00","110","","80","",NA,NA,NA,"",NA,"",NA,"",12.4,NA,7,"","766","",NA,"",12.3,"",NA,"",NA,"",NA,NA,NA,"","","",NA,"","A","08C070"
"210","1985-10-16 12:25:00","89","","180","",NA,NA,NA,"",NA,"",NA,"",11.7,NA,7.7,"","767","",41,"",9.5,"",NA,"",NA,"",NA,NA,NA,"","","",NA,"","A","08C070"
"211","1985-11-13 11:30:00","58","","28","",NA,NA,0.03,"",NA,"","0.01","",12.2,NA,7.4,"","775","",5,"",5.7,"","0.02","",NA,"",NA,NA,NA,"","","",NA,"","A","08C070"
"212","1985-12-12 12:25:00","78","","16","J",NA,NA,0.04,"",NA,"","0.01","",13.3,NA,NA,"","776","",6,"",3.7,"","0.04","",NA,"",NA,NA,NA,"","1","U",NA,"","A","08C070"
"213","1986-01-22 10:15:00","59","","460","J",NA,NA,0.08,"",NA,"","0.03","",12.6,NA,NA,"","760","",20,"",5.6,"","0.03","",NA,"",NA,NA,NA,"","7","",NA,"","A","08C070"
"214","1986-02-19 13:50:00","79","","2","",NA,NA,0.02,"",NA,"","0.01","",13.5,NA,7.5,"","764","",13,"",4.7,"","0.02","",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"215","1986-03-19 14:15:00","60","","1","",NA,NA,0.01,"",NA,"","0.01","U",11.9,NA,7.8,"","775","",6,"",10.8,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"216","1986-04-23 12:50:00","73","","15","",NA,NA,0.03,"",NA,"","0.01","U",12,NA,7.6,"","775","",4,"",10,"",NA,"",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"217","1986-05-21 11:50:00","58","","79","",NA,NA,0.01,"U",NA,"","0.01","U",11.4,NA,7.6,"","765","",9,"",10.3,"",NA,"",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"218","1986-06-18 11:45:00","69","","24","",NA,NA,0.01,"",NA,"","0.01","",10.8,NA,7.3,"","768","",1,"",14.3,"","0.02","",NA,"",NA,NA,NA,"","1","U",NA,"","A","08C070"
"219","1986-07-23 11:25:00","93","","110","",NA,NA,0.01,"",NA,"","0.01","U",12.1,NA,NA,"","773","",2,"",15.3,"","0.04","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"220","1986-08-20 11:45:00","91","","28","",NA,NA,0.01,"",NA,"","0.01","U",11.8,NA,8.3,"","768","",NA,"",17.4,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"221","1986-09-10 13:45:00","97","","460","",NA,NA,NA,"",NA,"","0.01","U",12.8,NA,8.2,"","769","",NA,"",14.8,"",NA,"",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"222","1986-10-22 13:30:00","70","","9","",NA,NA,0.02,"",NA,"","0.01","U",12.6,NA,8,"","763","",4,"",11,"","0.03","",NA,"",NA,NA,NA,"","1","U",NA,"","A","08C070"
"223","1986-11-19 12:55:00","73","","41","",NA,NA,0.03,"",NA,"",NA,"",11.5,NA,7.5,"","763","",10,"",8.8,"","0.03","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"224","1986-12-10 12:35:00","56","","6","",NA,NA,0.02,"",NA,"",NA,"",12.7,NA,7.4,"","762","",3,"",5.4,"","0.03","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"225","1987-01-14 12:45:00","83","","22","",NA,NA,0.01,"",NA,"","0.01","U",13.1,NA,7.4,"","773","",6,"",5.5,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"226","1987-02-25 10:10:00","74","","9","",NA,NA,0.04,"",NA,"","0.01","",12.7,NA,6.7,"","767","",2,"",4.6,"","0.01","U",NA,"",NA,NA,NA,"","1","U",NA,"","A","08C070"
"227","1987-03-25 11:45:00","62","","6","",NA,NA,0.01,"U",NA,"","0.01","",12.1,NA,7.3,"","773","",20,"",6.9,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"228","1987-04-22 12:05:00","60","","15","",NA,NA,0.01,"U",NA,"","0.01","U",11.8,NA,7.6,"","771","",4,"",9.2,"","0.01","",NA,"",NA,NA,NA,"","1","U",NA,"","A","08C070"
"229","1987-05-20 13:15:00","73","","40","",NA,NA,0.01,"U",NA,"","0.01","U",11.6,NA,7.7,"","769","",3,"",12.1,"","0.02","",NA,"",NA,NA,NA,"","1","U",NA,"","A","08C070"
"230","1987-06-17 11:30:00","52","","26","",NA,NA,0.01,"",NA,"","0.01","U",11.4,NA,7.9,"","774","",5,"",13.1,"","0.01","U",NA,"",NA,NA,NA,"","1","U",NA,"","A","08C070"
"231","1987-07-22 09:45:00","94","","84","",NA,NA,0.03,"",NA,"","0.01","U",10,NA,7.3,"","765","",1,"",14.8,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"232","1987-08-19 11:55:00","94","","56","",NA,NA,0.01,"U",NA,"","0.01","U",12.2,NA,8.5,"","764","",3,"",15.6,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"233","1987-09-23 11:55:00","101","","76","",NA,NA,0.01,"U",NA,"","0.01","U",11.1,NA,7.9,"","768","",64,"",13.6,"","0.04","",NA,"",NA,NA,NA,"","8","",NA,"","A","08C070"
"234","1987-10-21 12:20:00","77","","27","",NA,NA,0.01,"","0.17","","0.01","",11.3,NA,6.8,"","769","",13,"",8.6,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"235","1987-11-18 12:05:00","96","","32","",NA,NA,0.02,"","0.27","","0.01","",13.1,NA,7.7,"","771","",6,"",7.4,"","0.04","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"236","1987-12-16 12:00:00","71","","22","",NA,NA,0.03,"","0.39","","0.01","",12.8,NA,7.5,"","758","",8,"",5,"","0.03","",NA,"",NA,NA,NA,"","3","",NA,"","A","08C070"
"237","1988-01-13 12:15:00","84","","178","",NA,NA,0.02,"","0.43","","0.01","U",13.1,NA,7.7,"","763","",6,"",6.3,"","0.03","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"238","1988-02-25 11:50:00","87","","8","",NA,NA,0.01,"","0.44","","0.01","",12.9,NA,7.5,"","768","",47,"",7,"","0.03","",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"239","1988-03-23 10:15:00","65","","90","",NA,NA,0.01,"","0.31","","0.01","",11.9,NA,7.3,"","759","",122,"",7.8,"","0.02","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"240","1988-04-20 10:40:00","53","","8","",NA,NA,0.02,"","0.2","","0.01","U",12.8,NA,7.5,"","756","",7,"",8.7,"","0.01","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"241","1988-05-18 11:00:00","55","","170","",NA,NA,0.01,"","0.17","","0.01","U",12.7,NA,7.6,"","771","",32,"",10.5,"","0.02","",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"242","1988-06-22 10:30:00","75","","37","",NA,NA,0.01,"U","0.13","","0.01","",11,NA,7.4,"","765","",6,"",13.4,"","0.01","",NA,"",NA,NA,NA,"","","",NA,"","A","08C070"
"243","1988-07-20 10:30:00","107","","110","",NA,NA,0.02,"","0.29","","0.02","",10.2,NA,7.9,"","771","",7,"",15.4,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"244","1988-08-17 11:50:00","92","","230","",NA,NA,0.01,"U","0.13","","0.01","",11.6,NA,8.3,"","770","",13,"",14.3,"","0.02","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"245","1988-09-21 10:20:00","90","","110","",NA,NA,0.01,"U","0.29","","0.01","",12,NA,7.6,"","771","",22,"",11.8,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"246","1988-10-19 10:40:00","77","","88","J?",NA,NA,0.1,"","0.5","","0.03","",10.3,NA,NA,"","772","",19,"",10.8,"","0.05","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"247","1988-11-22 10:50:00","64","",NA,"",NA,NA,0.04,"","0.53","","0.01","",11,NA,NA,"","745","",57,"",7.9,"",NA,"",NA,"",NA,NA,NA,"","5","",NA,"","A","08C070"
"248","1988-12-21 10:35:00","55","","9","",NA,NA,0.03,"","0.32","","0.01","",12.2,NA,7,"","752","",9,"",5.6,"",NA,"",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"249","1989-01-18 10:30:00","66","","9","",NA,NA,0.03,"","0.4","","0.01","U",11.5,NA,7.2,"","773","",19,"",6.2,"","0.11","",NA,"",NA,NA,NA,"","4","",NA,"","A","08C070"
"250","1989-02-22 10:35:00","80","","310","",NA,NA,0.02,"","0.55","","0.01","",12.2,NA,7.1,"","758","",19,"",6,"","0.04","",NA,"",NA,NA,NA,"","8","",NA,"","A","08C070"
"251","1989-03-22 11:00:00","77","","9","",NA,NA,0.01,"U","0.54","","0.01","",12.5,NA,7.3,"","767","",5,"",7.1,"","0.019","",NA,"",NA,NA,NA,"","2","",NA,"","A","08C070"
"252","1989-04-19 11:05:00","58","","24","",NA,NA,0.01,"","0.25","","0.01","U",11.8,NA,7.7,"","762","",6,"",8.4,"","0.02","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"253","1989-05-17 10:45:00","70","","24","",NA,NA,0.01,"U","0.17","","0.01","U",12.2,NA,NA,"","757","",3,"",10.2,"","0.01","",NA,"",NA,NA,NA,"","1","",NA,"","A","08C070"
"254","1989-06-21 10:40:00","66","","44","",NA,NA,0.01,"U","0.16","","0.01","U",11.3,NA,NA,"","771.9","",3,"",13.4,"","0.02","",NA,"",NA,NA,NA,"","0.9","",NA,"","A","08C070"
